Participant.Public.ID,trial_nr,choice,rt,gain,loss,score.tally
5e2db0f07dc16b3a611516bd,158,2,90,1,1,95
5e2db0f07dc16b3a611516bd,159,2,663,1,1,95
5e2db0f07dc16b3a611516bd,160,2,85,1,0,96
5e2db0f07dc16b3a611516bd,161,2,360,0,1,95
5e2db0f07dc16b3a611516bd,162,0,154,0,1,94
5e2db0f07dc16b3a611516bd,163,1,479,0,0,94
5e2db0f07dc16b3a611516bd,164,1,327,0,0,94
5e2db0f07dc16b3a611516bd,166,1,815,1,1,94
5e2db0f07dc16b3a611516bd,167,2,287,0,1,93
5e2db0f07dc16b3a611516bd,168,0,382,1,0,94
5e2db0f07dc16b3a611516bd,169,0,162,0,1,93
5e2db0f07dc16b3a611516bd,170,2,318,1,0,94
5e2db0f07dc16b3a611516bd,171,2,242,1,1,94
5e2db0f07dc16b3a611516bd,172,1,480,0,0,94
5e2db0f07dc16b3a611516bd,173,1,442,1,0,95
5e2db0f07dc16b3a611516bd,174,1,698,0,1,94
5e2db0f07dc16b3a611516bd,175,0,1010,0,0,94
5e2db0f07dc16b3a611516bd,176,0,308,1,1,94
5e2db0f07dc16b3a611516bd,177,2,1202,1,1,94
5e2db0f07dc16b3a611516bd,178,1,100,0,1,93
5e2db0f07dc16b3a611516bd,179,2,463,1,0,94
5e2db0f07dc16b3a611516bd,180,2,361,1,0,95
5e2db0f07dc16b3a611516bd,181,2,346,0,1,94
5e2db0f07dc16b3a611516bd,182,0,523,0,1,93
5e2db0f07dc16b3a611516bd,183,1,857,1,0,94
5e2db0f07dc16b3a611516bd,184,1,392,0,0,94
5e2db0f07dc16b3a611516bd,185,1,389,0,1,93
5e2db0f07dc16b3a611516bd,186,2,933,0,0,93
5e2db0f07dc16b3a611516bd,187,0,591,1,0,94
5e2db0f07dc16b3a611516bd,188,0,429,1,0,95
5e2db0f07dc16b3a611516bd,189,0,605,0,0,95
5e2db0f07dc16b3a611516bd,190,0,523,1,0,96
5e2db0f07dc16b3a611516bd,191,0,254,1,0,97
5e2db0f07dc16b3a611516bd,192,0,2614,1,1,97
5e2db0f07dc16b3a611516bd,193,2,413,1,1,97
5e2db0f07dc16b3a611516bd,194,1,543,1,1,97
5e2db0f07dc16b3a611516bd,195,0,1596,0,0,97
5e2db0f07dc16b3a611516bd,196,2,644,0,1,96
5e2db0f07dc16b3a611516bd,197,0,351,1,0,97
5e2db0f07dc16b3a611516bd,198,0,378,1,0,98
5e2db0f07dc16b3a611516bd,199,0,206,0,0,98
5e2db0f07dc16b3a611516bd,200,0,759,0,0,98
5cdd4befd3651c001950e539,2,1,2667,1,0,101
5cdd4befd3651c001950e539,3,1,1281,0,0,101
5cdd4befd3651c001950e539,4,1,1228,1,0,102
5cdd4befd3651c001950e539,5,1,1131,1,0,103
5cdd4befd3651c001950e539,6,1,503,0,0,103
5cdd4befd3651c001950e539,7,1,518,0,0,103
5cdd4befd3651c001950e539,8,1,442,0,0,103
5cdd4befd3651c001950e539,9,0,573,0,1,102
5cdd4befd3651c001950e539,10,0,670,0,0,102
5cdd4befd3651c001950e539,11,0,285,0,1,101
5cdd4befd3651c001950e539,13,2,2390,1,0,102
5cdd4befd3651c001950e539,14,2,694,1,0,103
5cdd4befd3651c001950e539,15,2,821,0,1,102
5cdd4befd3651c001950e539,16,1,1061,0,0,102
5cdd4befd3651c001950e539,17,1,483,0,0,102
5cdd4befd3651c001950e539,18,0,623,0,1,101
5cdd4befd3651c001950e539,19,1,617,0,0,101
5cdd4befd3651c001950e539,20,2,1489,0,1,100
5cdd4befd3651c001950e539,21,1,670,0,0,100
5cdd4befd3651c001950e539,22,1,649,0,0,100
5cdd4befd3651c001950e539,23,0,913,0,0,100
5cdd4befd3651c001950e539,24,0,1450,0,0,100
5cdd4befd3651c001950e539,25,0,2649,0,0,100
5cdd4befd3651c001950e539,26,2,631,0,1,99
5cdd4befd3651c001950e539,27,2,2464,1,1,99
5cdd4befd3651c001950e539,28,2,1099,1,1,99
5cdd4befd3651c001950e539,29,2,1685,0,1,98
5cdd4befd3651c001950e539,30,1,681,0,0,98
5cdd4befd3651c001950e539,31,1,456,0,0,98
5cdd4befd3651c001950e539,32,1,388,0,0,98
5cdd4befd3651c001950e539,33,0,836,0,0,98
5cdd4befd3651c001950e539,34,0,442,1,0,99
5cdd4befd3651c001950e539,35,0,1611,0,0,99
5cdd4befd3651c001950e539,36,0,1229,0,1,98
5cdd4befd3651c001950e539,37,2,750,1,1,98
5cdd4befd3651c001950e539,38,1,1412,0,1,97
5cdd4befd3651c001950e539,39,0,1086,0,1,96
5cdd4befd3651c001950e539,40,2,102,0,1,95
5cdd4befd3651c001950e539,41,1,481,0,0,95
5cdd4befd3651c001950e539,42,1,623,1,0,96
5cdd4befd3651c001950e539,43,1,699,0,0,96
5cdd4befd3651c001950e539,44,1,891,1,1,96
5cdd4befd3651c001950e539,45,1,1164,1,1,96
5cdd4befd3651c001950e539,46,0,1283,1,0,97
5cdd4befd3651c001950e539,47,0,1771,1,0,98
5cdd4befd3651c001950e539,48,0,1350,0,1,97
5cdd4befd3651c001950e539,49,2,1449,1,1,97
5cdd4befd3651c001950e539,50,2,2164,0,0,97
5cdd4befd3651c001950e539,51,2,765,1,1,97
5cdd4befd3651c001950e539,52,1,1629,0,0,97
5cdd4befd3651c001950e539,53,1,497,0,0,97
5cdd4befd3651c001950e539,54,1,365,0,1,96
5cdd4befd3651c001950e539,55,1,12,0,1,95
5cdd4befd3651c001950e539,56,0,1182,0,0,95
5cdd4befd3651c001950e539,57,0,1002,1,1,95
5cdd4befd3651c001950e539,58,2,632,0,0,95
5cdd4befd3651c001950e539,59,2,1688,1,0,96
5cdd4befd3651c001950e539,60,2,565,0,0,96
5cdd4befd3651c001950e539,61,2,204,1,0,97
5cdd4befd3651c001950e539,62,2,912,1,0,98
5cdd4befd3651c001950e539,63,2,1715,1,0,99
5cdd4befd3651c001950e539,65,2,1075,1,0,100
5cdd4befd3651c001950e539,66,2,1181,1,0,101
5cdd4befd3651c001950e539,67,2,1323,1,0,102
5cdd4befd3651c001950e539,68,2,1546,1,1,102
5cdd4befd3651c001950e539,69,2,1832,0,1,101
5cdd4befd3651c001950e539,70,1,532,0,0,101
5cdd4befd3651c001950e539,71,1,354,0,1,100
5cdd4befd3651c001950e539,72,0,1153,0,1,99
5cdd4befd3651c001950e539,73,0,2514,1,1,99
5cdd4befd3651c001950e539,74,0,971,1,0,100
5cdd4befd3651c001950e539,75,0,834,1,1,100
5cdd4befd3651c001950e539,76,0,980,1,0,101
5cdd4befd3651c001950e539,78,0,1213,1,0,102
5cdd4befd3651c001950e539,79,0,1173,1,1,102
5cdd4befd3651c001950e539,80,0,1130,0,0,102
5cdd4befd3651c001950e539,81,0,878,0,0,102
5cdd4befd3651c001950e539,82,0,903,1,1,102
5cdd4befd3651c001950e539,83,2,312,1,0,103
5cdd4befd3651c001950e539,84,2,545,1,0,104
5cdd4befd3651c001950e539,85,2,884,0,1,103
5cdd4befd3651c001950e539,86,2,1327,0,1,102
5cdd4befd3651c001950e539,87,1,9,0,0,102
5cdd4befd3651c001950e539,88,1,1499,0,0,102
5cdd4befd3651c001950e539,89,0,385,1,1,102
5cdd4befd3651c001950e539,90,0,2475,1,0,103
5cdd4befd3651c001950e539,91,0,1810,1,0,104
5cdd4befd3651c001950e539,92,0,707,1,1,104
5cdd4befd3651c001950e539,93,0,808,1,1,104
5cdd4befd3651c001950e539,95,0,1067,1,0,105
5cdd4befd3651c001950e539,96,0,1057,1,1,105
5cdd4befd3651c001950e539,97,0,485,0,1,104
5cdd4befd3651c001950e539,98,2,101,0,1,103
5cdd4befd3651c001950e539,99,2,294,0,0,103
5cdd4befd3651c001950e539,100,1,447,0,0,103
5cdd4befd3651c001950e539,101,1,507,0,1,102
5cdd4befd3651c001950e539,103,0,962,1,1,102
5cdd4befd3651c001950e539,104,0,1087,1,1,102
5cdd4befd3651c001950e539,105,2,593,1,1,102
5cdd4befd3651c001950e539,106,2,1558,1,1,102
5cdd4befd3651c001950e539,107,1,332,0,0,102
5cdd4befd3651c001950e539,108,1,157,0,1,101
5cdd4befd3651c001950e539,112,2,794,1,0,102
5cdd4befd3651c001950e539,113,2,631,1,1,102
5cdd4befd3651c001950e539,114,2,518,0,0,102
5cdd4befd3651c001950e539,115,2,131,1,1,102
5cdd4befd3651c001950e539,116,1,677,0,0,102
5cdd4befd3651c001950e539,117,1,492,0,1,101
5cdd4befd3651c001950e539,118,1,141,0,1,100
5cdd4befd3651c001950e539,119,0,88,1,0,101
5cdd4befd3651c001950e539,120,0,115,1,0,102
5cdd4befd3651c001950e539,121,0,32,1,0,103
5cdd4befd3651c001950e539,122,0,2104,1,0,104
5cdd4befd3651c001950e539,123,0,545,0,0,104
5cdd4befd3651c001950e539,124,0,513,0,0,104
5cdd4befd3651c001950e539,125,0,546,0,0,104
5cdd4befd3651c001950e539,126,2,364,0,1,103
5cdd4befd3651c001950e539,127,2,27,0,1,102
5cdd4befd3651c001950e539,128,1,1061,0,0,102
5cdd4befd3651c001950e539,129,1,474,1,0,103
5cdd4befd3651c001950e539,130,1,924,0,1,102
5cdd4befd3651c001950e539,131,0,1795,1,0,103
5cdd4befd3651c001950e539,132,0,454,0,0,103
5cdd4befd3651c001950e539,133,0,447,1,0,104
5cdd4befd3651c001950e539,134,0,852,1,0,105
5cdd4befd3651c001950e539,135,0,597,1,0,106
5cdd4befd3651c001950e539,136,0,555,1,0,107
5cdd4befd3651c001950e539,137,0,1016,1,1,107
5cdd4befd3651c001950e539,138,0,694,1,0,108
5cdd4befd3651c001950e539,140,0,921,1,0,109
5cdd4befd3651c001950e539,141,0,1564,1,0,110
5cdd4befd3651c001950e539,142,0,623,1,0,111
5cdd4befd3651c001950e539,143,0,403,1,0,112
5cdd4befd3651c001950e539,144,0,669,1,0,113
5cdd4befd3651c001950e539,145,0,32,1,1,113
5cdd4befd3651c001950e539,146,0,762,1,0,114
5cdd4befd3651c001950e539,147,0,1027,1,1,114
5cdd4befd3651c001950e539,148,0,232,0,0,114
5cdd4befd3651c001950e539,149,0,1288,1,0,115
5cdd4befd3651c001950e539,150,0,2019,1,0,116
5cdd4befd3651c001950e539,152,0,1568,0,1,115
5cdd4befd3651c001950e539,153,0,692,1,0,116
5cdd4befd3651c001950e539,154,0,665,0,1,115
5cdd4befd3651c001950e539,155,0,438,1,0,116
5cdd4befd3651c001950e539,156,0,1049,0,0,116
5cdd4befd3651c001950e539,157,0,53,1,1,116
5cdd4befd3651c001950e539,158,0,661,1,0,117
5cdd4befd3651c001950e539,159,0,1108,0,0,117
5cdd4befd3651c001950e539,160,0,7,1,0,118
5cdd4befd3651c001950e539,161,0,1345,1,0,119
5cdd4befd3651c001950e539,162,0,611,1,0,120
5cdd4befd3651c001950e539,163,0,365,1,0,121
5cdd4befd3651c001950e539,164,0,383,1,0,122
5cdd4befd3651c001950e539,165,0,45,1,0,123
5cdd4befd3651c001950e539,166,0,480,0,0,123
5cdd4befd3651c001950e539,167,0,17,0,0,123
5cdd4befd3651c001950e539,168,0,10,1,1,123
5cdd4befd3651c001950e539,169,0,0,1,0,124
5cdd4befd3651c001950e539,170,0,1206,1,1,124
5cdd4befd3651c001950e539,171,0,837,1,0,125
5cdd4befd3651c001950e539,173,0,1053,1,0,126
5cdd4befd3651c001950e539,174,0,477,0,0,126
5cdd4befd3651c001950e539,175,0,807,0,1,125
5cdd4befd3651c001950e539,176,0,1026,1,0,126
5cdd4befd3651c001950e539,177,0,784,0,1,125
5cdd4befd3651c001950e539,178,0,639,0,0,125
5cdd4befd3651c001950e539,179,0,15,1,0,126
5cdd4befd3651c001950e539,180,0,1,0,1,125
5cdd4befd3651c001950e539,181,0,621,0,1,124
5cdd4befd3651c001950e539,182,0,1584,1,0,125
5cdd4befd3651c001950e539,183,0,44,0,0,125
5cdd4befd3651c001950e539,184,0,430,1,0,126
5cdd4befd3651c001950e539,185,0,868,0,0,126
5cdd4befd3651c001950e539,186,0,2955,1,0,127
5cdd4befd3651c001950e539,187,0,453,1,0,128
5cdd4befd3651c001950e539,188,0,794,1,0,129
5cdd4befd3651c001950e539,189,0,424,1,0,130
5cdd4befd3651c001950e539,190,0,481,1,0,131
5cdd4befd3651c001950e539,192,0,980,1,1,131
5cdd4befd3651c001950e539,193,0,487,0,0,131
5cdd4befd3651c001950e539,194,0,1069,1,0,132
5cdd4befd3651c001950e539,196,0,1147,1,0,133
5cdd4befd3651c001950e539,197,0,773,1,0,134
5cdd4befd3651c001950e539,198,0,642,0,0,134
5cdd4befd3651c001950e539,199,0,479,1,0,135
5cdd4befd3651c001950e539,200,0,626,1,0,136
62c5caa5f5bfdf30ee326a19,1,1,2293,0,0,100
62c5caa5f5bfdf30ee326a19,2,0,498,0,0,100
62c5caa5f5bfdf30ee326a19,3,0,851,0,1,99
62c5caa5f5bfdf30ee326a19,4,2,490,0,1,98
62c5caa5f5bfdf30ee326a19,5,1,316,1,0,99
62c5caa5f5bfdf30ee326a19,6,1,430,1,0,100
62c5caa5f5bfdf30ee326a19,7,1,325,1,0,101
62c5caa5f5bfdf30ee326a19,8,1,329,1,0,102
62c5caa5f5bfdf30ee326a19,9,1,304,1,0,103
62c5caa5f5bfdf30ee326a19,10,1,347,1,1,103
62c5caa5f5bfdf30ee326a19,11,2,1725,1,1,103
62c5caa5f5bfdf30ee326a19,12,2,376,1,0,104
62c5caa5f5bfdf30ee326a19,13,2,243,0,1,103
62c5caa5f5bfdf30ee326a19,14,0,470,1,0,104
62c5caa5f5bfdf30ee326a19,15,0,470,0,1,103
62c5caa5f5bfdf30ee326a19,16,1,187,1,0,104
62c5caa5f5bfdf30ee326a19,17,1,419,0,0,104
62c5caa5f5bfdf30ee326a19,18,1,363,0,0,104
62c5caa5f5bfdf30ee326a19,19,0,656,0,1,103
62c5caa5f5bfdf30ee326a19,20,1,412,0,1,102
62c5caa5f5bfdf30ee326a19,21,2,291,1,1,102
62c5caa5f5bfdf30ee326a19,22,2,359,0,1,101
62c5caa5f5bfdf30ee326a19,23,1,272,0,1,100
62c5caa5f5bfdf30ee326a19,24,1,441,1,0,101
62c5caa5f5bfdf30ee326a19,25,1,469,0,0,101
62c5caa5f5bfdf30ee326a19,26,1,579,0,1,100
62c5caa5f5bfdf30ee326a19,27,0,879,1,0,101
62c5caa5f5bfdf30ee326a19,28,1,1073,0,1,100
62c5caa5f5bfdf30ee326a19,29,0,487,0,0,100
62c5caa5f5bfdf30ee326a19,30,0,344,0,0,100
62c5caa5f5bfdf30ee326a19,31,2,436,1,1,100
62c5caa5f5bfdf30ee326a19,32,1,586,0,0,100
62c5caa5f5bfdf30ee326a19,33,1,1181,0,0,100
62c5caa5f5bfdf30ee326a19,34,0,517,0,1,99
62c5caa5f5bfdf30ee326a19,35,1,285,0,1,98
62c5caa5f5bfdf30ee326a19,36,2,451,1,1,98
62c5caa5f5bfdf30ee326a19,37,2,320,1,1,98
62c5caa5f5bfdf30ee326a19,38,2,480,1,1,98
62c5caa5f5bfdf30ee326a19,39,1,435,1,0,99
62c5caa5f5bfdf30ee326a19,40,0,1283,0,0,99
62c5caa5f5bfdf30ee326a19,41,1,285,0,0,99
62c5caa5f5bfdf30ee326a19,42,1,247,0,1,98
62c5caa5f5bfdf30ee326a19,43,2,423,1,1,98
62c5caa5f5bfdf30ee326a19,44,2,365,1,0,99
62c5caa5f5bfdf30ee326a19,45,2,560,1,1,99
62c5caa5f5bfdf30ee326a19,46,1,392,1,1,99
62c5caa5f5bfdf30ee326a19,47,1,322,0,1,98
62c5caa5f5bfdf30ee326a19,48,0,333,0,0,98
62c5caa5f5bfdf30ee326a19,49,0,336,0,0,98
62c5caa5f5bfdf30ee326a19,50,1,398,1,1,98
62c5caa5f5bfdf30ee326a19,51,1,20,0,0,98
62c5caa5f5bfdf30ee326a19,52,2,2651,1,1,98
62c5caa5f5bfdf30ee326a19,53,0,533,1,1,98
62c5caa5f5bfdf30ee326a19,54,1,508,1,1,98
62c5caa5f5bfdf30ee326a19,55,2,1448,0,0,98
62c5caa5f5bfdf30ee326a19,56,2,370,0,1,97
62c5caa5f5bfdf30ee326a19,57,1,294,0,1,96
62c5caa5f5bfdf30ee326a19,58,0,391,0,1,95
62c5caa5f5bfdf30ee326a19,59,2,729,1,0,96
62c5caa5f5bfdf30ee326a19,60,2,411,1,1,96
62c5caa5f5bfdf30ee326a19,61,1,1108,0,0,96
62c5caa5f5bfdf30ee326a19,62,1,392,0,1,95
62c5caa5f5bfdf30ee326a19,63,0,275,0,1,94
62c5caa5f5bfdf30ee326a19,64,0,381,1,0,95
62c5caa5f5bfdf30ee326a19,65,0,284,1,0,96
62c5caa5f5bfdf30ee326a19,66,0,523,1,0,97
62c5caa5f5bfdf30ee326a19,67,0,270,1,0,98
62c5caa5f5bfdf30ee326a19,68,0,484,1,0,99
62c5caa5f5bfdf30ee326a19,69,0,420,0,0,99
62c5caa5f5bfdf30ee326a19,70,0,482,1,1,99
62c5caa5f5bfdf30ee326a19,71,0,916,1,1,99
62c5caa5f5bfdf30ee326a19,72,0,559,0,1,98
62c5caa5f5bfdf30ee326a19,73,1,493,0,1,97
62c5caa5f5bfdf30ee326a19,74,1,286,0,0,97
62c5caa5f5bfdf30ee326a19,75,2,484,1,1,97
62c5caa5f5bfdf30ee326a19,76,2,378,1,1,97
62c5caa5f5bfdf30ee326a19,77,2,410,1,1,97
62c5caa5f5bfdf30ee326a19,78,2,439,1,0,98
62c5caa5f5bfdf30ee326a19,79,2,333,1,1,98
62c5caa5f5bfdf30ee326a19,80,0,299,1,1,98
62c5caa5f5bfdf30ee326a19,81,0,19,0,1,97
62c5caa5f5bfdf30ee326a19,82,1,406,0,1,96
62c5caa5f5bfdf30ee326a19,83,1,705,0,0,96
62c5caa5f5bfdf30ee326a19,84,1,551,0,1,95
62c5caa5f5bfdf30ee326a19,85,1,426,0,1,94
62c5caa5f5bfdf30ee326a19,86,0,440,0,1,93
62c5caa5f5bfdf30ee326a19,87,0,316,0,1,92
62c5caa5f5bfdf30ee326a19,90,2,1239,0,1,91
62c5caa5f5bfdf30ee326a19,91,0,2061,0,1,90
62c5caa5f5bfdf30ee326a19,92,0,453,1,1,90
62c5caa5f5bfdf30ee326a19,93,2,481,1,0,91
62c5caa5f5bfdf30ee326a19,94,2,405,1,0,92
62c5caa5f5bfdf30ee326a19,95,2,485,1,0,93
62c5caa5f5bfdf30ee326a19,96,2,344,0,1,92
62c5caa5f5bfdf30ee326a19,97,0,478,1,0,93
62c5caa5f5bfdf30ee326a19,98,0,278,1,1,93
62c5caa5f5bfdf30ee326a19,99,1,378,0,0,93
62c5caa5f5bfdf30ee326a19,100,1,380,0,1,92
62c5caa5f5bfdf30ee326a19,101,1,528,0,0,92
62c5caa5f5bfdf30ee326a19,102,0,510,1,1,92
62c5caa5f5bfdf30ee326a19,103,0,425,0,0,92
62c5caa5f5bfdf30ee326a19,104,0,272,1,0,93
62c5caa5f5bfdf30ee326a19,105,0,295,0,1,92
62c5caa5f5bfdf30ee326a19,106,0,585,0,1,91
62c5caa5f5bfdf30ee326a19,107,0,474,0,0,91
62c5caa5f5bfdf30ee326a19,108,2,709,0,1,90
62c5caa5f5bfdf30ee326a19,109,2,288,1,1,90
62c5caa5f5bfdf30ee326a19,110,2,324,0,0,90
62c5caa5f5bfdf30ee326a19,111,1,717,0,1,89
62c5caa5f5bfdf30ee326a19,112,0,349,1,1,89
62c5caa5f5bfdf30ee326a19,113,0,357,1,0,90
62c5caa5f5bfdf30ee326a19,114,0,576,0,1,89
62c5caa5f5bfdf30ee326a19,115,0,446,1,0,90
62c5caa5f5bfdf30ee326a19,116,0,379,0,1,89
62c5caa5f5bfdf30ee326a19,117,2,305,0,1,88
62c5caa5f5bfdf30ee326a19,118,2,454,1,0,89
62c5caa5f5bfdf30ee326a19,119,2,326,1,0,90
62c5caa5f5bfdf30ee326a19,120,2,500,1,0,91
62c5caa5f5bfdf30ee326a19,121,2,860,1,1,91
62c5caa5f5bfdf30ee326a19,122,2,360,1,1,91
62c5caa5f5bfdf30ee326a19,123,2,2585,1,1,91
62c5caa5f5bfdf30ee326a19,124,0,466,1,1,91
62c5caa5f5bfdf30ee326a19,125,2,1181,0,0,91
62c5caa5f5bfdf30ee326a19,126,0,331,1,0,92
62c5caa5f5bfdf30ee326a19,127,0,1385,0,1,91
62c5caa5f5bfdf30ee326a19,128,0,772,0,1,90
62c5caa5f5bfdf30ee326a19,129,1,822,0,1,89
62c5caa5f5bfdf30ee326a19,130,1,578,0,0,89
62c5caa5f5bfdf30ee326a19,131,1,925,1,0,90
62c5caa5f5bfdf30ee326a19,132,1,821,0,1,89
62c5caa5f5bfdf30ee326a19,133,1,329,0,1,88
62c5caa5f5bfdf30ee326a19,134,2,66,1,1,88
62c5caa5f5bfdf30ee326a19,135,2,297,1,1,88
62c5caa5f5bfdf30ee326a19,136,2,310,1,0,89
62c5caa5f5bfdf30ee326a19,137,2,593,0,1,88
62c5caa5f5bfdf30ee326a19,138,0,323,1,0,89
62c5caa5f5bfdf30ee326a19,139,0,306,0,0,89
62c5caa5f5bfdf30ee326a19,140,1,1081,0,1,88
62c5caa5f5bfdf30ee326a19,141,1,554,0,0,88
62c5caa5f5bfdf30ee326a19,142,1,238,0,0,88
62c5caa5f5bfdf30ee326a19,143,2,1510,0,1,87
62c5caa5f5bfdf30ee326a19,144,2,548,1,0,88
62c5caa5f5bfdf30ee326a19,145,2,330,1,1,88
62c5caa5f5bfdf30ee326a19,146,2,496,1,1,88
62c5caa5f5bfdf30ee326a19,147,1,303,0,1,87
62c5caa5f5bfdf30ee326a19,148,1,1045,0,1,86
62c5caa5f5bfdf30ee326a19,149,1,2013,1,1,86
62c5caa5f5bfdf30ee326a19,150,1,385,0,0,86
62c5caa5f5bfdf30ee326a19,151,1,368,0,1,85
62c5caa5f5bfdf30ee326a19,152,1,531,1,1,85
62c5caa5f5bfdf30ee326a19,153,0,838,0,0,85
62c5caa5f5bfdf30ee326a19,154,0,635,1,0,86
62c5caa5f5bfdf30ee326a19,155,0,420,1,0,87
62c5caa5f5bfdf30ee326a19,156,0,302,1,1,87
62c5caa5f5bfdf30ee326a19,157,2,323,0,1,86
62c5caa5f5bfdf30ee326a19,158,2,9,0,1,85
62c5caa5f5bfdf30ee326a19,159,1,326,0,0,85
62c5caa5f5bfdf30ee326a19,160,1,279,0,1,84
62c5caa5f5bfdf30ee326a19,161,0,512,0,0,84
62c5caa5f5bfdf30ee326a19,162,0,322,1,1,84
62c5caa5f5bfdf30ee326a19,163,0,373,1,0,85
62c5caa5f5bfdf30ee326a19,164,0,348,1,0,86
62c5caa5f5bfdf30ee326a19,165,0,357,1,0,87
62c5caa5f5bfdf30ee326a19,166,0,325,0,0,87
62c5caa5f5bfdf30ee326a19,167,1,1974,0,0,87
62c5caa5f5bfdf30ee326a19,168,1,441,0,1,86
62c5caa5f5bfdf30ee326a19,169,1,580,0,0,86
62c5caa5f5bfdf30ee326a19,170,2,303,0,1,85
62c5caa5f5bfdf30ee326a19,171,0,433,1,0,86
62c5caa5f5bfdf30ee326a19,172,0,485,1,0,87
62c5caa5f5bfdf30ee326a19,173,0,702,1,0,88
62c5caa5f5bfdf30ee326a19,174,0,452,0,0,88
62c5caa5f5bfdf30ee326a19,175,1,398,1,0,89
62c5caa5f5bfdf30ee326a19,176,1,735,1,0,90
62c5caa5f5bfdf30ee326a19,177,1,301,1,0,91
62c5caa5f5bfdf30ee326a19,178,1,670,0,1,90
62c5caa5f5bfdf30ee326a19,180,1,588,0,0,90
62c5caa5f5bfdf30ee326a19,181,2,810,0,1,89
62c5caa5f5bfdf30ee326a19,182,2,536,0,0,89
62c5caa5f5bfdf30ee326a19,183,2,392,1,1,89
62c5caa5f5bfdf30ee326a19,184,2,452,0,0,89
62c5caa5f5bfdf30ee326a19,185,2,509,1,1,89
62c5caa5f5bfdf30ee326a19,186,2,130,1,0,90
62c5caa5f5bfdf30ee326a19,187,2,344,1,1,90
62c5caa5f5bfdf30ee326a19,188,0,310,1,0,91
62c5caa5f5bfdf30ee326a19,189,0,344,0,0,91
62c5caa5f5bfdf30ee326a19,190,0,1057,0,0,91
62c5caa5f5bfdf30ee326a19,191,0,341,0,0,91
62c5caa5f5bfdf30ee326a19,192,1,362,0,1,90
62c5caa5f5bfdf30ee326a19,193,1,372,0,0,90
62c5caa5f5bfdf30ee326a19,194,0,355,1,0,91
62c5caa5f5bfdf30ee326a19,195,0,422,1,0,92
62c5caa5f5bfdf30ee326a19,196,0,349,1,0,93
62c5caa5f5bfdf30ee326a19,197,0,418,0,0,93
62c5caa5f5bfdf30ee326a19,198,2,320,1,1,93
62c5caa5f5bfdf30ee326a19,199,1,459,0,1,92
62c5caa5f5bfdf30ee326a19,200,2,291,1,1,92
5d7e8b886984850001138382,1,1,869,1,0,101
5d7e8b886984850001138382,2,1,549,0,0,101
5d7e8b886984850001138382,3,1,451,0,0,101
5d7e8b886984850001138382,4,0,632,0,1,100
5d7e8b886984850001138382,5,2,408,0,1,99
5d7e8b886984850001138382,6,1,336,1,0,100
5d7e8b886984850001138382,7,1,707,0,0,100
5d7e8b886984850001138382,8,1,466,1,0,101
5d7e8b886984850001138382,9,1,443,0,1,100
5d7e8b886984850001138382,10,2,348,0,0,100
5d7e8b886984850001138382,11,2,339,0,0,100
5d7e8b886984850001138382,12,0,383,1,0,101
5d7e8b886984850001138382,13,0,338,0,0,101
5d7e8b886984850001138382,14,0,338,0,0,101
5d7e8b886984850001138382,15,0,341,0,0,101
5d7e8b886984850001138382,16,1,553,0,0,101
5d7e8b886984850001138382,17,1,390,0,0,101
5d7e8b886984850001138382,18,0,356,1,1,101
5d7e8b886984850001138382,19,2,357,0,1,100
5d7e8b886984850001138382,20,1,559,1,0,101
5d7e8b886984850001138382,21,1,375,1,0,102
5d7e8b886984850001138382,22,1,334,1,0,103
5d7e8b886984850001138382,23,1,381,0,0,103
5d7e8b886984850001138382,24,1,464,0,1,102
5d7e8b886984850001138382,25,1,456,0,1,101
5d7e8b886984850001138382,26,0,612,0,0,101
5d7e8b886984850001138382,27,0,1924,0,0,101
5d7e8b886984850001138382,28,0,1121,0,0,101
5d7e8b886984850001138382,29,0,354,0,0,101
5d7e8b886984850001138382,30,0,531,1,0,102
5d7e8b886984850001138382,31,0,517,0,0,102
5d7e8b886984850001138382,32,0,234,1,1,102
5d7e8b886984850001138382,33,0,867,1,0,103
5d7e8b886984850001138382,34,0,1017,0,0,103
5d7e8b886984850001138382,35,0,2727,0,0,103
5d7e8b886984850001138382,36,1,484,1,1,103
5d7e8b886984850001138382,37,0,306,1,1,103
5d7e8b886984850001138382,38,2,451,0,1,102
5d7e8b886984850001138382,39,1,394,0,0,102
5d7e8b886984850001138382,40,0,466,0,0,102
5d7e8b886984850001138382,41,0,544,0,0,102
5d7e8b886984850001138382,42,0,326,0,0,102
5d7e8b886984850001138382,43,0,400,0,1,101
5d7e8b886984850001138382,44,1,354,0,1,100
5d7e8b886984850001138382,45,1,625,0,0,100
5d7e8b886984850001138382,46,1,923,0,1,99
5d7e8b886984850001138382,47,2,321,0,1,98
5d7e8b886984850001138382,48,0,351,0,1,97
5d7e8b886984850001138382,49,1,311,1,0,98
5d7e8b886984850001138382,50,1,366,0,0,98
5d7e8b886984850001138382,51,1,426,0,0,98
5d7e8b886984850001138382,52,1,397,0,0,98
5d7e8b886984850001138382,53,1,432,0,0,98
5d7e8b886984850001138382,54,1,408,0,0,98
5d7e8b886984850001138382,55,1,877,0,1,97
5d7e8b886984850001138382,56,2,534,0,0,97
5d7e8b886984850001138382,57,2,365,0,1,96
5d7e8b886984850001138382,58,2,530,0,1,95
5d7e8b886984850001138382,59,0,422,1,1,95
